evaluated_session,train_start,baseline_loss_AAPL,model_loss_AAPL,q_effective_AAPL,baseline_loss_SPY,model_loss_SPY,q_effective_SPY,train_end,train_sessions,train_rows,evaluation_rows,alpha,baseline_loss,model_loss,baseline_mse,model_mse,baseline_rmse,model_rmse,rho,d,r_effective,model_within_spread,baseline_within_spread,learned_coverage
2020-11-25,2019-05-10,0.00012669557616452713,1.8932483076942286e-05,0.00701137448988452,9.767696664733116e-06,2.0553643165694725e-05,0.015640705357634486,2020-11-20,134,25390,212,100.0,6.933472961745837e-05,1.9727769158217064e-05,6.933472961745837e-05,1.9727769158217064e-05,0.00832674784159208,0.004441595339314137,0.46658702487321857,4.96069604592413e-05,0.0008995952428360928,0.08962264150943396,0.03773584905660377,1.0
2020-11-27,2019-05-10,0.0001018751646095316,1.9120148226821286e-05,0.006959407049900888,9.272179704896822e-06,2.141725738869403e-05,0.015664856890751665,2020-11-23,135,25603,199,100.0,5.813305113699054e-05,2.020521486609786e-05,5.813305113699054e-05,2.020521486609786e-05,0.007624503337069932,0.004495021119649813,0.4104506325290387,3.792783627089268e-05,0.0008995952428360928,0.08542713567839195,0.05527638190954774,1.0
2020-11-30,2019-05-10,5.628995496160409e-05,1.3938136207447635e-05,0.00692597992966807,1.0716052574632409e-05,1.6796496144944823e-05,0.015621351774960818,2020-11-25,136,25815,161,100.0,2.37371675423386e-05,1.597982187708848e-05,2.37371675423386e-05,1.597982187708848e-05,0.004872080412137981,0.0039974769389064,0.1795133493800002,7.75734566525012e-06,0.0008995952428360929,0.2546583850931677,0.19875776397515527,1.0
2020-12-02,2019-05-10,2.8140946619048428e-05,9.906635944182734e-06,0.0065800195567144735,6.050660173919715e-06,1.3634614103441154e-05,0.01552105622643571,2020-11-27,137,26014,216,100.0,1.7402612930444196e-05,1.1718847549377801e-05,1.7402612930444196e-05,1.1718847549377801e-05,0.004171643912229829,0.003423280232376222,0.17939299125212038,5.683765381066395e-06,0.000899595242836093,0.11574074074074074,0.0787037037037037,1.0
2020-12-04,2019-05-10,2.3347007394693594e-05,1.4603771221395581e-05,0.006568244672197823,1.0705121479658911e-05,2.519342074078872e-05,0.015492696828383652,2020-11-30,138,26175,185,100.0,1.699189717794643e-05,1.992721665546889e-05,1.699189717794643e-05,1.992721665546889e-05,0.004122122896996938,0.004463991112834891,-0.08293498868920479,-2.9353194775224583e-06,0.0007996801705643323,0.15135135135135136,0.13513513513513514,1.0
2020-12-07,2019-05-10,1.3274087622609582e-05,1.428227399082741e-05,0.006605316973415133,6.844806979017401e-06,1.9405051675814904e-05,0.015360327159659327,2020-12-02,139,26391,193,100.0,1.010941580322483e-05,1.680384849898188e-05,1.010941580322483e-05,1.680384849898188e-05,0.003179530752048929,0.0040992497483053995,-0.28926249436769624,-6.69443269575705e-06,0.0008995952428360929,0.14507772020725387,0.17616580310880828,1.0
2020-12-09,2019-05-10,5.256672334069878e-06,1.1064557270040897e-05,0.00649220131853996,6.2014128631682455e-06,1.3193058636933713e-05,0.015347048653321444,2020-12-04,140,26576,196,100.0,5.738682808099658e-06,1.215052735519029e-05,5.738682808099658e-06,1.215052735519029e-05,0.002395554801731669,0.003485760656612885,-0.45509535164594905,-6.411844547090633e-06,0.0008995952428360928,0.1989795918367347,0.27040816326530615,1.0
2020-12-11,2019-05-10,6.796028157907179e-06,1.72425259165655e-05,0.006552255761116523,8.99713239446861e-06,1.461830287012543e-05,0.015491007007880454,2020-12-07,141,26769,193,100.0,7.90228261876966e-06,1.5923615888043808e-05,7.90228261876966e-06,1.5923615888043808e-05,0.002811099894840036,0.003990440563151368,-0.41952997489562427,-8.021333269274148e-06,0.0007996801705643322,0.17616580310880828,0.18652849740932642,1.0
2020-12-16,2019-05-10,9.718583703254657e-06,3.7626569547878486e-05,0.006314513606506104,1.1147771995506485e-05,2.8215364781677822e-05,0.015371132876971776,2020-12-09,142,26965,202,100.0,1.0433177849380571e-05,3.292096716477815e-05,1.0433177849380571e-05,3.292096716477815e-05,0.0032300430104536646,0.005737679597605477,-0.7763477387255011,-2.248778931539758e-05,0.0007996801705643323,0.10891089108910891,0.0891089108910891,1.0
2020-12-18,2019-05-10,1.4137452655849924e-05,3.601449969218504e-05,0.006274281274281272,3.125043269383124e-05,3.0310847328409066e-05,0.01526170481409843,2020-12-11,143,27158,195,100.0,2.2123510006907875e-05,3.335279525575625e-05,2.2123510006907875e-05,3.335279525575625e-05,0.004703563543411301,0.005775187897874514,-0.22783243908001016,-1.1229285248848373e-05,0.0007996801705643322,0.18461538461538463,0.15897435897435896,1.0
2020-12-21,2019-05-10,1.7714673993079677e-05,4.3067942850774756e-05,0.0063755872251391585,2.460651947196341e-05,1.5048780116655067e-05,0.015415312313776477,2020-12-16,144,27360,205,100.0,2.1076549836437593e-05,2.940005859022856e-05,2.1076549836437593e-05,2.940005859022856e-05,0.004590920369211123,0.005422182087520536,-0.18106646411997174,-8.323508753790969e-06,0.0007996801705643322,0.13658536585365855,0.13658536585365855,1.0
2020-12-23,2019-05-10,1.3354476122425312e-05,3.399445121626784e-05,0.006122990597512891,1.6642507769867048e-05,1.8526630549417898e-05,0.015496745997168057,2020-12-18,145,27555,204,100.0,1.482119612201942e-05,2.7094590036447522e-05,1.482119612201942e-05,2.7094590036447522e-05,0.0038498306614732315,0.00520524639536377,-0.35207152030210476,-1.2273393914428102e-05,0.0008995952428360928,0.15196078431372548,0.16176470588235295,1.0
2020-12-28,2019-05-10,1.3260176373966777e-05,2.879164000996288e-05,0.006118814882170187,1.4590290654881601e-05,2.1229401927078153e-05,0.015422831978319783,2020-12-21,146,27760,207,100.0,1.3838486930886266e-05,2.550371040870865e-05,1.3838486930886266e-05,2.550371040870865e-05,0.003720011684240557,0.005050119841024434,-0.35755483307182656,-1.1665223477822383e-05,0.0008995952428360928,0.10628019323671498,0.0966183574879227,1.0
2020-12-30,2019-05-10,1.727321457138615e-05,3.255012001801893e-05,0.0059872469785719595,1.2151556230900386e-05,1.5259929327516208e-05,0.015320694018198465,2020-12-23,147,27964,193,100.0,1.4911413574996342e-05,2.457692327473011e-05,1.4911413574996342e-05,2.457692327473011e-05,0.003861529952621932,0.004957511802782734,-0.28382062643762307,-9.665509699733767e-06,0.0009995003330835331,0.27979274611398963,0.22279792746113988,1.0
2021-01-04,2019-05-10,3.457693627773156e-05,3.3845798086600305e-05,0.006085613083126086,2.7168700893003478e-05,6.384459300995103e-06,0.015221528297849575,2020-12-28,148,28171,172,100.0,3.0528249497705756e-05,1.8837857122374205e-05,3.0528249497705756e-05,1.8837857122374205e-05,0.0055252375059996976,0.004340260029350109,0.2144663420102495,1.1690392375331551e-05,0.0008995952428360928,0.22093023255813954,0.20930232558139536,1.0
2021-01-06,2019-05-10,3.353921625784972e-05,3.918950122637339e-05,0.006163651629646593,2.428353809562962e-05,1.0683032580479233e-05,0.015326057684539355,2020-12-30,149,28364,209,100.0,2.946494644481503e-05,2.6641199238707053e-05,2.946494644481503e-05,2.6641199238707053e-05,0.005428162345104928,0.005161511332808158,0.04912362515045887,2.823747206107978e-06,0.0008995952428360929,0.17703349282296652,0.07655502392344497,1.0
2021-01-08,2019-05-10,3.451617609239042e-05,4.238207809169326e-05,0.006167888787045524,1.7731749276605276e-05,1.6847499382847743e-05,0.015011936164600368,2021-01-04,150,28536,207,1.0,2.713751502844623e-05,3.115673189601721e-05,2.713751502844623e-05,3.115673189601721e-05,0.005209368006624818,0.005581821557163684,-0.07149687832865959,-4.019216867570983e-06,0.0008995952428360928,0.15458937198067632,0.178743961352657,1.0
2021-01-11,2019-05-10,5.969234278181308e-05,5.6614203457966766e-05,0.006115107913669065,2.253472388173041e-05,1.0520250130486132e-05,0.014926887163615383,2021-01-06,151,28745,229,0.01,4.460213073942142e-05,3.789482503239604e-05,4.460213073942142e-05,3.789482503239604e-05,0.006678482667449353,0.006155877275611985,0.07825211471829141,6.707305707025384e-06,0.0007996801705643323,0.14847161572052403,0.043668122270742356,1.0
2021-01-13,2019-05-10,5.696251481961077e-05,6.378668485406644e-05,0.0062694099378882,2.5367890982645315e-05,2.2219923492782234e-05,0.01502501518071653,2021-01-08,152,28952,240,0.01,4.419302101883724e-05,4.69867854705474e-05,4.419302101883724e-05,4.69867854705474e-05,0.006647783165750613,0.006854690764035049,-0.03112430010509737,-2.7937644517101636e-06,0.0008995952428360929,0.0375,0.008333333333333333,1.0
2021-01-15,2019-05-10,6.191695672062547e-05,6.745570255543058e-05,0.0062640601970366935,2.7159551365229734e-05,1.1164657710007324e-05,0.015037322306188235,2021-01-11,153,29181,245,0.01,4.70209258540273e-05,4.3330969050249184e-05,4.70209258540273e-05,4.3330969050249184e-05,0.006857180605323685,0.006582626303402707,0.04003894861801127,3.6899568037781187e-06,0.0008995952428360928,0.07755102040816327,0.0163265306122449,1.0
2021-01-20,2019-05-10,5.184174119966482e-05,5.516533039429351e-05,0.006316983493702575,1.9429951321805887e-05,1.8805969771754887e-05,0.015029776838769314,2021-01-13,154,29421,228,0.01,3.8763299670002444e-05,4.049400944133933e-05,3.8763299670002444e-05,4.049400944133933e-05,0.006226017962550578,0.006363490350534,-0.022080306997235954,-1.7307097713368838e-06,0.0008995952428360928,0.06578947368421052,0.043859649122807015,1.0
2021-01-22,2019-05-10,6.587143848621337e-05,7.994675911786782e-05,0.005899758895302109,1.8252882454682207e-05,1.5695299904898805e-05,0.014811120653758066,2021-01-15,155,29666,228,0.01,4.5821520157147613e-05,5.289351313345981e-05,4.5821520157147613e-05,5.289351313345981e-05,0.006769159486756654,0.007272792663995022,-0.07440113919958424,-7.071992976312199e-06,0.0008995952428360928,0.15350877192982457,0.11403508771929824,1.0
2021-01-25,2019-05-10,0.00013016776128874753,0.00013679798043311596,0.005806428417343786,2.1406308516866485e-05,1.2384563262697115e-05,0.014863730150438785,2021-01-20,156,29894,220,0.01,8.468569922050636e-05,8.477055143457719e-05,8.468569922050636e-05,8.477055143457719e-05,0.009202483318132467,0.009207092452809257,-0.0005008577051921481,-8.485221407083176e-08,0.0007996801705643322,0.08636363636363636,0.045454545454545456,1.0
2021-01-27,2019-05-10,0.00020149115019787002,0.00020815186565540134,0.005640542050852194,0.00014862371222867598,4.472376721581293e-05,0.014828486932958124,2021-01-22,157,30122,187,0.01,0.00017124079799089802,0.00011463953125413953,0.00017124079799089802,0.00011463953125413953,0.013085900732884154,0.010706985161759566,0.18179226785256763,5.660126673675849e-05,0.0006997551142733422,0.21390374331550802,0.1925133689839572,1.0
2021-01-29,2019-05-10,0.00013100444913155358,9.699876734763171e-05,0.005890291049675396,9.942418488841643e-05,1.4672422021725518e-05,0.015070373116542642,2021-01-25,158,30342,261,0.01,0.000116484787410571,5.914757409434151e-05,0.000116484787410571,5.914757409434151e-05,0.010792811839857627,0.007690746003759422,0.2874196161413971,5.7337213316229484e-05,0.0006997551142733422,0.15708812260536398,0.10344827586206896,1.0
2021-02-01,2019-05-10,3.4622724425024655e-05,2.511421051304674e-05,0.006119278569263413,5.764492236189365e-05,5.190827475830413e-06,0.015378239252033401,2021-01-27,159,30529,244,0.01,4.5284643961361525e-05,1.5887397876958853e-05,4.5284643961361525e-05,1.5887397876958853e-05,0.006729386596218226,0.0039858998829572796,0.4076874874156775,2.9397246084402672e-05,0.0005998200719676153,0.0942622950819672,0.03278688524590164,1.0
2021-02-03,2019-05-10,1.188940490392908e-05,1.030790039437642e-05,0.005981924587006442,3.8012392715852596e-05,1.758403912576347e-05,0.014915541868693484,2021-01-29,160,30790,221,0.01,2.3000539991353566e-05,1.3402728633065931e-05,2.3000539991353566e-05,1.3402728633065931e-05,0.004795887820972626,0.003660973727448195,0.23664316929211782,9.597811358287635e-06,0.0006997551142733421,0.06334841628959276,0.004524886877828055,1.0
2021-02-05,2019-05-10,6.188958524214479e-06,1.3323282212882404e-05,0.005877429216100153,2.1270107408888798e-05,1.8384042145392633e-05,0.014736334446774897,2021-02-01,161,31034,217,0.01,1.2791304810131806e-05,1.553882227550209e-05,1.2791304810131806e-05,1.553882227550209e-05,0.003576493367829976,0.003941931287516576,-0.10217771490188099,-2.7475174653702827e-06,0.00039992002132693545,0.07834101382488479,0.1336405529953917,1.0
2021-02-08,2019-05-10,4.428594411064792e-06,1.2131982347305358e-05,0.0059959052354489634,2.0070176731591302e-05,1.8533130367161382e-05,0.014678561295813882,2021-02-03,162,31255,197,100.0,1.0859904908337113e-05,1.4763926456992351e-05,1.0859904908337113e-05,1.4763926456992351e-05,0.003295436982910933,0.003842385516445786,-0.16597147400212808,-3.9040215486552385e-06,0.00029995500899797546,0.116751269035533,0.17258883248730963,1.0
